No;year;month;day;hour;PM2.5;PM10;TEMP;PRES;DEWP;RAIN;wd;WSPM;station
6087;2013;11;9;14;50;64;15.4;1018.4;-4.6;0;NW;2.5;Tiantan
6088;2013;11;9;15;41;74;14.8;1019.3;-5.6;0;NE;0.6;Tiantan
6089;2013;11;9;16;33;73;14.3;1020.3;-6.6;0;NW;2;Tiantan
6090;2013;11;9;17;33;73;14.4;1021.6;-9.7;0;NNW;6.1;Tiantan
6091;2013;11;9;18;8;71;12.8;1022.7;-10.3;0;NW;5.8;Tiantan
6092;2013;11;9;19;14;139;11.4;1024;-10.2;0;NNW;7.2;Tiantan
6093;2013;11;9;20;12;102;10.2;1025.5;-11.2;0;NNW;4.2;Tiantan
6094;2013;11;9;21;9;72;9.1;1026.7;-12.7;0;NNW;6.3;Tiantan
6095;2013;11;9;22;8;33;7.1;1027.7;-18.7;0;NNW;4.9;Tiantan
6096;2013;11;9;23;11;29;5.6;1028.9;-22.7;0;NW;5.8;Tiantan
6097;2013;11;10;0;3;41;3.8;1029.1;-25.1;0;NNW;6.1;Tiantan
6098;2013;11;10;1;7;63;2.5;1029.8;-25.1;0;NW;3.9;Tiantan
6099;2013;11;10;2;15;78;1.7;1029.2;-25.7;0;N;4.7;Tiantan
6100;2013;11;10;3;7;37;1.5;1028.7;-24;0;NW;5.4;Tiantan
6101;2013;11;10;4;6;20;1.2;1028.8;-24.3;0;NW;4.5;Tiantan
6102;2013;11;10;5;7;17;0.8;1028.4;-23.8;0;NNW;4.4;Tiantan
6103;2013;11;10;6;7;18;0.7;1028.5;-23.8;0;N;2.7;Tiantan
6104;2013;11;10;7;7;25;1.8;1028.7;-23.8;0;NNW;3.4;Tiantan
6105;2013;11;10;8;7;25;3.5;1028.3;-23.3;0;NW;3.3;Tiantan
6106;2013;11;10;9;7;18;4.8;1027.4;-23.3;0;NNW;1.8;Tiantan
6107;2013;11;10;10;4;6;6.6;1026.1;-23;0;WNW;3.6;Tiantan
6108;2013;11;10;11;10;15;7.9;1024.4;-23.1;0;WNW;4.5;Tiantan
6109;2013;11;10;12;3;11;9.1;1022.7;-21;0;NW;4.8;Tiantan
6110;2013;11;10;13;11;17;9.5;1021.6;-20.7;0;NW;4.5;Tiantan
6111;2013;11;10;14;8;28;10.5;1020.4;-19.9;0;WNW;4.4;Tiantan
6112;2013;11;10;15;12;29;10.5;1020.3;-19.9;0;NW;4.7;Tiantan
6113;2013;11;10;16;7;23;9.4;1020.5;-18.7;0;W;3.1;Tiantan
6114;2013;11;10;17;26;73;7.6;1021.1;-18.3;0;W;3.2;Tiantan
6115;2013;11;10;18;52;97;7;1022.1;-15.8;0;SW;1.8;Tiantan
6116;2013;11;10;19;53;100;6.7;1022.3;-14.7;0;W;3;Tiantan
6117;2013;11;10;20;81;113;4.9;1023;-13;0;SSW;1.3;Tiantan
6118;2013;11;10;21;102;125;5.9;1024.3;-13.2;0;E;1.3;Tiantan
6119;2013;11;10;22;94;124;5.7;1025.2;-11.9;0;ENE;1.7;Tiantan
6120;2013;11;10;23;80;106;5.4;1025.9;-13.6;0;NE;2;Tiantan
6121;2013;11;11;0;24;106;4.4;1026.5;-11.7;0;NE;1;Tiantan
6122;2013;11;11;1;12;27;2.9;1026.6;-12.2;0;NNE;1.7;Tiantan
6123;2013;11;11;2;15;25;3.7;1026.7;-11.5;0;ESE;1.4;Tiantan
6124;2013;11;11;3;11;31;1.4;1026.9;-9.5;0;NE;1.5;Tiantan
6125;2013;11;11;4;16;28;4.2;1026.3;-13.6;0;NNE;2.2;Tiantan
6126;2013;11;11;5;5;6;4.4;1026.3;-14;0;NE;1.4;Tiantan
6127;2013;11;11;6;12;23;3.4;1026.4;-13;0;NE;1.1;Tiantan
6128;2013;11;11;7;16;38;4.8;1027.1;-10.9;0;NE;1;Tiantan
6129;2013;11;11;8;16;53;8.3;1027;-11.7;0;NE;1.7;Tiantan
6130;2013;11;11;9;13;33;9.8;1026.5;-12.1;0;NNE;1.9;Tiantan
6131;2013;11;11;10;10;31;11.2;1025.6;-13;0;W;2.3;Tiantan
6132;2013;11;11;11;12;26;12;1024.1;-12.4;0;NW;2.1;Tiantan
6133;2013;11;11;12;22;28;13.2;1022.8;-11.4;0;SSW;2;Tiantan
6134;2013;11;11;13;24;54;13.2;1022;-11.4;0;SW;3.1;Tiantan
6135;2013;11;11;14;34;63;12.6;1021.3;-10.5;0;SSW;2.6;Tiantan
6136;2013;11;11;15;34;60;11.7;1021;-9.9;0;SW;2.5;Tiantan
6137;2013;11;11;16;34;60;10.4;1020.7;-9.9;0;SSW;2.3;Tiantan
6138;2013;11;11;17;46;74;9.7;1020.8;-9.9;0;SW;1.8;Tiantan
6139;2013;11;11;18;56;89;9.3;1020.5;-8.8;0;SW;2.8;Tiantan
6140;2013;11;11;19;68;102;8.9;1020.5;-8.7;0;WSW;3;Tiantan
6141;2013;11;11;20;83;111;7.5;1020.7;-8.2;0;WSW;0.9;Tiantan
6142;2013;11;11;21;79;115;6.9;1020.6;-7.5;0;W;1.9;Tiantan
6143;2013;11;11;22;79;102;4.3;1021;-6;0;NNE;0.6;Tiantan
6144;2013;11;11;23;75;91;2.4;1021.2;-5;0;E;0.6;Tiantan
6145;2013;11;12;0;87;117;1.2;1021.2;-4.5;0;W;0.5;Tiantan
6146;2013;11;12;1;98;133;0.9;1021.7;-4.9;0;ENE;1.4;Tiantan
6147;2013;11;12;2;97;129;0.4;1021.5;-4.8;0;WNW;0.6;Tiantan
6148;2013;11;12;3;101;138;-0.3;1021;-4.6;0;ESE;1;Tiantan
6149;2013;11;12;4;107;133;-0.5;1021.4;-5.3;0;NW;0.5;Tiantan
6150;2013;11;12;5;104;123;3.9;1021.4;-6.1;0;N;2.2;Tiantan
6151;2013;11;12;6;94;104;4.3;1021.5;-6.6;0;NNW;1.7;Tiantan
6152;2013;11;12;7;92;93;4.2;1022.2;-4.5;0;SSE;0.7;Tiantan
6153;2013;11;12;8;72;126;8.2;1022.4;-4.6;0;NNE;0.8;Tiantan
6154;2013;11;12;9;65;73;11.8;1022.3;-5.2;0;ENE;1.8;Tiantan
6155;2013;11;12;10;50;70;12.9;1021.9;-4.7;0;NE;1.8;Tiantan
6156;2013;11;12;11;36;45;13.8;1020.8;-5.9;0;ENE;3.3;Tiantan
6157;2013;11;12;12;18;20;14.8;1019.9;-5.6;0;NE;2.2;Tiantan
6158;2013;11;12;13;11;16;15.1;1019.4;-6.5;0;ENE;2.1;Tiantan
6159;2013;11;12;14;27;29;15.2;1019.1;-5.8;0;ENE;1.7;Tiantan
6160;2013;11;12;15;24;32;14.5;1018.9;-6.4;0;ESE;1.5;Tiantan
6161;2013;11;12;16;24;28;11.7;1018.9;-5.3;0;ESE;1;Tiantan
6162;2013;11;12;17;23;48;7.6;1019.4;-3.9;0;WSW;0.4;Tiantan
6163;2013;11;12;18;22;62;6.2;1019.9;-2.9;0;SSW;1;Tiantan
6164;2013;11;12;19;22;45;9.4;1020.3;-5.3;0;S;1.8;Tiantan
6165;2013;11;12;20;33;65;8.6;1020.9;-4.9;0;SSW;1.6;Tiantan
6166;2013;11;12;21;69;89;9;1021;-4.6;0;SE;1.6;Tiantan
6167;2013;11;12;22;88;99;8.4;1021.1;-5.1;0;SSW;1.9;Tiantan
6168;2013;11;12;23;81;90;8;1020.6;-4.8;0;SSE;1.6;Tiantan
6169;2013;11;13;0;89;95;3.8;1020.6;-3.5;0;E;1.2;Tiantan
6170;2013;11;13;1;99;102;2.5;1020.3;-3.2;0;ENE;1.2;Tiantan
6171;2013;11;13;2;93;102;1.6;1019.7;-2.7;0;ENE;1;Tiantan
6172;2013;11;13;3;91;83;0.9;1019.2;-2;0;ENE;1;Tiantan
6173;2013;11;13;4;97;96;1.3;1019.2;-0.9;0;ENE;0;Tiantan
6174;2013;11;13;5;108;120;1.1;1018.8;-0.7;0;ENE;0.8;Tiantan
6175;2013;11;13;6;113;115;1.5;1018.9;-0.3;0;N;0.7;Tiantan
6176;2013;11;13;7;109;113;3;1019.2;1;0;NNE;0.5;Tiantan
6177;2013;11;13;8;114;139;5;1019.3;1.3;0;ENE;0.8;Tiantan
6178;2013;11;13;9;122;156;5.8;1018.6;0.9;0;ENE;1.6;Tiantan
6179;2013;11;13;10;122;156;6.8;1018.3;1.1;0;NE;0.6;Tiantan
6180;2013;11;13;11;157;189;7.9;1016.7;0.6;0;SE;0.7;Tiantan
6181;2013;11;13;12;86;491;9.2;1015.7;0.4;0;NNE;1.1;Tiantan
6182;2013;11;13;13;215;285;9.3;1014.9;0.5;0;NE;1.2;Tiantan
6183;2013;11;13;14;228;270;9.6;1014.4;0.7;0;NE;1.3;Tiantan
6184;2013;11;13;15;230;270;9.2;1014.2;0.6;0;E;0.9;Tiantan
6185;2013;11;13;16;220;226;8.1;1014.2;0.6;0;ENE;0.6;Tiantan
6186;2013;11;13;17;226;226;6.9;1014.6;0.6;0;NE;0.8;Tiantan
6187;2013;11;13;18;221;204;6.1;1015.2;0.4;0;NE;0.6;Tiantan
6188;2013;11;13;19;225;206;5.6;1015;0.9;0;NNE;0.5;Tiantan
6189;2013;11;13;20;232;209;5.4;1015.1;0.9;0;S;0.4;Tiantan
6190;2013;11;13;21;248;258;5.4;1015.1;0.9;0;NE;0.8;Tiantan
6191;2013;11;13;22;239;253;5.9;1015.1;-0.2;0;SSE;1;Tiantan
6192;2013;11;13;23;241;253;3.8;1015;0.8;0;SE;0.7;Tiantan
6193;2013;11;14;0;222;238;2.9;1014.6;0.9;0;ENE;0.6;Tiantan
6194;2013;11;14;1;203;238;3.9;1014.9;0.8;0;NE;1.6;Tiantan
6195;2013;11;14;2;169;132;4.8;1015;0;0;NE;2.3;Tiantan
6196;2013;11;14;3;69;108;6.7;1014.7;-4.4;0;NNW;2.3;Tiantan
6197;2013;11;14;4;52;85;9;1014.9;-9.5;0;NW;2.1;Tiantan
6198;2013;11;14;5;30;59;6.6;1015.1;-9;0;N;0.8;Tiantan
6199;2013;11;14;6;17;43;8.5;1015.4;-10.4;0;NNW;2.1;Tiantan
6200;2013;11;14;7;13;41;9.5;1015.8;-10.1;0;WNW;3.7;Tiantan
6201;2013;11;14;8;16;73;10.3;1016.2;-10.5;0;WNW;3.5;Tiantan
6202;2013;11;14;9;16;55;10.5;1016;-11;0;WNW;4.7;Tiantan
6203;2013;11;14;10;21;63;11.8;1015.3;-10.5;0;NNW;4.8;Tiantan
6204;2013;11;14;11;18;68;12.8;1014.6;-11;0;WNW;6.8;Tiantan
6205;2013;11;14;12;22;56;13.7;1013.6;-11;0;W;6.8;Tiantan
6206;2013;11;14;13;22;56;14;1013.3;-11.5;0;NW;4.1;Tiantan
6207;2013;11;14;14;20;58;14.2;1013.2;-12.1;0;NW;6.3;Tiantan
6208;2013;11;14;15;21;78;13.9;1013.3;-11.6;0;W;2.9;Tiantan
6209;2013;11;14;16;53;101;12;1013.7;-8.5;0;SW;0.9;Tiantan
6210;2013;11;14;17;69;127;8.4;1014;-7.4;0;W;0.7;Tiantan
6211;2013;11;14;18;55;109;6.7;1014.2;-6.6;0;WSW;0.9;Tiantan
6212;2013;11;14;19;56;98;6.2;1014.4;-6.1;0;W;1.1;Tiantan
6213;2013;11;14;20;70;113;6.6;1014.7;-7.1;0;WSW;1.7;Tiantan
6214;2013;11;14;21;91;137;6.9;1015.1;-6.8;0;WSW;1.5;Tiantan
6215;2013;11;14;22;85;133;6.1;1015.1;-6.2;0;WSW;1.6;Tiantan
6216;2013;11;14;23;83;150;3.9;1015.1;-4.8;0;E;1.4;Tiantan
6217;2013;11;15;0;73;123;2.9;1015.2;-4.8;0;N;0;Tiantan
6218;2013;11;15;1;85;141;1.8;1015.4;-4.5;0;NNW;0.5;Tiantan
6219;2013;11;15;2;81;129;1.2;1015.1;-4.3;0;S;1.2;Tiantan
6220;2013;11;15;3;97;157;0.5;1015;-3.8;0;NE;0.4;Tiantan
6221;2013;11;15;4;115;161;0.2;1014.9;-3.5;0;NNE;1;Tiantan
6222;2013;11;15;5;133;171;1.3;1014.6;-3.8;0;NE;1.6;Tiantan
6223;2013;11;15;6;141;178;-0.4;1015.1;-3.9;0;NNW;0.6;Tiantan
6224;2013;11;15;7;146;195;1;1015.3;-3.1;0;NE;0.9;Tiantan
6225;2013;11;15;8;136;204;6.7;1015.3;-3.8;0;E;0.9;Tiantan
6226;2013;11;15;9;132;217;9.8;1014.8;-5.3;0;ENE;1.4;Tiantan
6227;2013;11;15;10;157;209;12.9;1014;-8.9;0;N;2.1;Tiantan
6228;2013;11;15;11;91;152;14.2;1012.9;-9.1;0;W;1.6;Tiantan
6229;2013;11;15;12;63;133;15.4;1011.8;-8.8;0;E;0.7;Tiantan
6230;2013;11;15;13;63;133;16;1010.9;-8.4;0;S;1.3;Tiantan
6231;2013;11;15;14;99;198;15.4;1011.1;-8.1;0;SW;2;Tiantan
6232;2013;11;15;15;118;206;14.5;1010.9;-8.9;0;SW;1.7;Tiantan
6233;2013;11;15;16;88;166;12.1;1011;-8.4;0;SSW;1.3;Tiantan
6234;2013;11;15;17;87;150;9.4;1011.4;-6.9;0;SW;0.8;Tiantan
6235;2013;11;15;18;73;148;6.9;1011.5;-5.8;0;SW;0;Tiantan
6236;2013;11;15;19;80;137;5.7;1011.4;-4.5;0;W;0.6;Tiantan
6237;2013;11;15;20;81;135;5.3;1011.4;-4.6;0;WNW;0.7;Tiantan
6238;2013;11;15;21;97;174;4.8;1011.7;-3.7;0;ESE;1.1;Tiantan
6239;2013;11;15;22;113;172;4.6;1011.4;-3.2;0;N;1.7;Tiantan
6240;2013;11;15;23;112;168;3.9;1010.8;-2.9;0;E;0.7;Tiantan
6241;2013;11;16;0;129;186;3.8;1010.6;-3.7;0;NNE;0.8;Tiantan
6242;2013;11;16;1;139;205;3.6;1010.4;-3;0;SE;0.5;Tiantan
6243;2013;11;16;2;138;208;4;1010.5;-2.9;0;SSW;0.4;Tiantan
6244;2013;11;16;3;137;246;5.4;1010.6;-4.7;0;NW;2.6;Tiantan
6245;2013;11;16;4;135;239;11;1010.4;-6.4;0;NW;3;Tiantan
6246;2013;11;16;5;87;260;10.3;1011.3;-7;0;WNW;7.5;Tiantan
6247;2013;11;16;6;46;147;9.8;1012.6;-7;0;WNW;6.5;Tiantan
6248;2013;11;16;7;42;152;9.2;1013.6;-6.7;0;NW;5;Tiantan
6249;2013;11;16;8;32;88;9.9;1014.2;-6.1;0;NNW;3.1;Tiantan
6250;2013;11;16;9;24;68;11.1;1014.6;-6.8;0;WNW;4;Tiantan
6251;2013;11;16;10;15;51;11.2;1014.8;-7.6;0;NW;4.6;Tiantan
6252;2013;11;16;11;12;61;11.9;1014.6;-11;0;NNW;7.2;Tiantan
6253;2013;11;16;12;5;70;11.9;1014.3;-11;0;NW;7.3;Tiantan
6254;2013;11;16;13;5;70;11.8;1014.7;-10.5;0;NW;6.8;Tiantan
6255;2013;11;16;14;12;54;11.2;1015.6;-12.3;0;N;5.8;Tiantan
6256;2013;11;16;15;9;61;10.6;1016.8;-12.1;0;N;4.5;Tiantan
6257;2013;11;16;16;6;45;8.8;1018.3;-11.8;0;NNE;3.4;Tiantan
6258;2013;11;16;17;3;57;8;1019.7;-12.5;0;N;4.1;Tiantan
6259;2013;11;16;18;6;43;7.3;1020.5;-12;0;NNW;3.2;Tiantan
6260;2013;11;16;19;7;40;6.7;1020.9;-12.5;0;NNE;4;Tiantan
6261;2013;11;16;20;11;16;6.1;1020.8;-12.5;0;NNE;2.2;Tiantan
6262;2013;11;16;21;5;11;5.4;1020.7;-12.1;0;NNE;0.9;Tiantan
6263;2013;11;16;22;10;10;3.7;1020.4;-11.5;0;N;1.3;Tiantan
6264;2013;11;16;23;10;23;1.8;1020.1;-10.1;0;NNW;0.7;Tiantan
6265;2013;11;17;0;8;14;0;1019.5;-9.5;0;NNW;0;Tiantan
6266;2013;11;17;1;16;24;-0.6;1019.3;-8.5;0;ENE;0.4;Tiantan
6267;2013;11;17;2;15;30;-1.1;1019.1;-8.1;0;W;0.6;Tiantan
6268;2013;11;17;3;14;17;-1.5;1018.6;-8.5;0;W;0.5;Tiantan
6269;2013;11;17;4;4;6;-0.5;1018.6;-8.7;0;WSW;0.8;Tiantan
6270;2013;11;17;5;7;13;5.5;1018.7;-11.6;0;WNW;4.6;Tiantan
6271;2013;11;17;6;27;65;5.9;1019.6;-12.2;0;WNW;3.2;Tiantan
6272;2013;11;17;7;26;14;6.2;1020.5;-12.9;0;WNW;4.9;Tiantan
6273;2013;11;17;8;7;11;7;1020.8;-13.3;0;NW;3.5;Tiantan
6274;2013;11;17;9;6;9;7.8;1021.1;-13.8;0;NW;5.3;Tiantan
6275;2013;11;17;10;7;13;8.4;1020.8;-14.6;0;NW;4.5;Tiantan
6276;2013;11;17;11;5;19;8.9;1019.8;-14.9;0;WNW;5.6;Tiantan
6277;2013;11;17;12;3;20;9.6;1019.1;-14.3;0;WNW;4.7;Tiantan
6278;2013;11;17;13;3;20;9.5;1019;-14.4;0;WNW;6.3;Tiantan
6279;2013;11;17;14;9;31;9.9;1019.1;-14.8;0;WNW;7.7;Tiantan
6280;2013;11;17;15;11;38;9.5;1019.7;-15.9;0;NW;3.4;Tiantan
6281;2013;11;17;16;4;37;8.2;1020.5;-14.8;0;NNW;3.4;Tiantan
6282;2013;11;17;17;4;53;7.2;1021.3;-14.9;0;N;1.9;Tiantan
6283;2013;11;17;18;7;43;6.6;1022.2;-16.1;0;N;3.7;Tiantan
6284;2013;11;17;19;7;28;5.7;1022.8;-15.6;0;NE;2.7;Tiantan
6285;2013;11;17;20;11;23;5.9;1023.1;-14.2;0;N;3;Tiantan
6286;2013;11;17;21;9;25;5.4;1023.1;-13.6;0;NNE;1.7;Tiantan
6287;2013;11;17;22;6;21;5;1023.1;-13;0;NNW;1.8;Tiantan
6288;2013;11;17;23;13;20;4.3;1023.1;-12.6;0;N;1.5;Tiantan
6289;2013;11;18;0;18;38;0.8;1022.8;-11.6;0;E;0.8;Tiantan
6290;2013;11;18;1;19;56;1.4;1022.8;-11.4;0;NNW;1.1;Tiantan
6291;2013;11;18;2;6;29;3.4;1022.5;-11.8;0;N;1.9;Tiantan
6292;2013;11;18;3;14;15;2.9;1022.4;-11.8;0;NE;0.6;Tiantan
6293;2013;11;18;4;6;18;2.1;1022.6;-12.2;0;NNW;2.5;Tiantan
6294;2013;11;18;5;8;17;3.6;1022.9;-14.6;0;NNE;3;Tiantan
6295;2013;11;18;6;3;6;3.2;1023.5;-15.5;0;N;2.6;Tiantan
6296;2013;11;18;7;3;8;4;1024.1;-15.3;0;N;4.7;Tiantan
6297;2013;11;18;8;9;23;5.1;1024.4;-14.9;0;N;3.5;Tiantan
6298;2013;11;18;9;10;22;5.2;1024.2;-14.8;0;NNW;5.2;Tiantan
6299;2013;11;18;10;13;24;6.3;1023.6;-14.5;0;NW;4.9;Tiantan
6300;2013;11;18;11;10;29;7.1;1022.6;-14.4;0;NW;5.4;Tiantan
6301;2013;11;18;12;7;24;7.9;1021.6;-14.4;0;NW;3.4;Tiantan
6302;2013;11;18;13;9;17;8.6;1020.8;-14.4;0;NW;4.5;Tiantan
6303;2013;11;18;14;8;25;8.5;1020.7;-15.2;0;NNW;3.2;Tiantan
6304;2013;11;18;15;7;33;8.2;1020.8;-16.2;0;NNW;3.3;Tiantan
6305;2013;11;18;16;6;26;7;1021.1;-17.2;0;N;2.8;Tiantan
6306;2013;11;18;17;6;28;5.8;1021.7;-15.5;0;NNE;2.8;Tiantan
6307;2013;11;18;18;9;27;5.5;1022.2;-16.4;0;N;2.9;Tiantan
6308;2013;11;18;19;14;29;4.9;1022.6;-16.9;0;NNE;2.2;Tiantan
6309;2013;11;18;20;11;24;4.3;1023.3;-16.2;0;NNE;2.8;Tiantan
6310;2013;11;18;21;9;22;3.1;1023.5;-15.1;0;NE;2.3;Tiantan
6311;2013;11;18;22;6;27;2;1023.8;-15.1;0;E;1.2;Tiantan
6312;2013;11;18;23;9;26;1.1;1023.8;-15.4;0;ENE;2.2;Tiantan
6313;2013;11;19;0;6;17;1.1;1023.5;-14.6;0;NE;2.2;Tiantan
6314;2013;11;19;1;8;18;-0.2;1023.4;-14.9;0;NE;1.8;Tiantan
6315;2013;11;19;2;8;16;-0.9;1022.9;-14.8;0;E;1.9;Tiantan
6316;2013;11;19;3;6;14;-0.4;1022.6;-14.7;0;ENE;1.9;Tiantan
6317;2013;11;19;4;8;19;-1.8;1022.5;-14;0;ENE;1.4;Tiantan
6318;2013;11;19;5;9;15;-1.5;1022.5;-14.3;0;NE;0.5;Tiantan
6319;2013;11;19;6;7;18;-2;1022.7;-13.5;0;E;1.5;Tiantan
6320;2013;11;19;7;6;18;0.1;1023;-13.6;0;ENE;0.9;Tiantan
6321;2013;11;19;8;13;33;2.4;1023.3;-14.7;0;ENE;3.1;Tiantan
6322;2013;11;19;9;15;27;3.7;1022.7;-14.6;0;NNE;1.8;Tiantan
6323;2013;11;19;10;18;17;5;1022.1;-15;0;S;0.8;Tiantan
6324;2013;11;19;11;13;31;5.9;1020.7;-14.8;0;N;1.9;Tiantan
6325;2013;11;19;12;19;25;7;1019.4;-13.3;0;N;1.5;Tiantan
6326;2013;11;19;13;18;17;8.2;1018.5;-13.5;0;SSE;1;Tiantan
6327;2013;11;19;14;25;31;8.1;1018.2;-13.6;0;SSE;0.7;Tiantan
6328;2013;11;19;15;26;36;8.2;1018;-12.9;0;NNE;0.4;Tiantan
6329;2013;11;19;16;48;79;5.8;1018.5;-12.3;0;WSW;1.1;Tiantan
6330;2013;11;19;17;74;93;4.4;1018.7;-12.1;0;WSW;1.4;Tiantan
6331;2013;11;19;18;62;83;2.6;1019.2;-11.4;0;SW;1;Tiantan
6332;2013;11;19;19;71;78;1;1019.3;-10.8;0;SW;0.7;Tiantan
6333;2013;11;19;20;73;84;0.8;1019.5;-9.8;0;WSW;1.5;Tiantan
6334;2013;11;19;21;79;79;1.4;1019.7;-9.5;0;NW;0.4;Tiantan
6335;2013;11;19;22;73;73;-0.6;1019.5;-8.8;0;NNE;0.4;Tiantan
6336;2013;11;19;23;81;74;-1.8;1019.5;-8.3;0;NNE;0.4;Tiantan
6337;2013;11;20;0;91;101;-1.9;1019.4;-8.6;0;ENE;1.6;Tiantan
6338;2013;11;20;1;92;86;-2.2;1019.6;-8.7;0;ENE;1.3;Tiantan
6339;2013;11;20;2;107;107;-2.9;1019.5;-8.4;0;NNE;0.9;Tiantan
6340;2013;11;20;3;127;127;-1.8;1019.3;-9.9;0;ESE;0.7;Tiantan
6341;2013;11;20;4;119;114;-0.6;1019.4;-11.7;0;NNE;1;Tiantan
6342;2013;11;20;5;80;71;0.1;1019.2;-11.9;0;N;1.5;Tiantan
6343;2013;11;20;6;65;54;0.8;1019.6;-12.3;0;NW;1.8;Tiantan
6344;2013;11;20;7;42;39;0.2;1020.2;-10.6;0;SSW;0.7;Tiantan
6345;2013;11;20;8;48;77;4;1020.6;-12;0;NNE;2;Tiantan
6346;2013;11;20;9;72;98;5.7;1020.3;-10.6;0;N;1.2;Tiantan
6347;2013;11;20;10;52;68;8.2;1020.3;-9.7;0;NNE;1.8;Tiantan
6348;2013;11;20;11;21;30;9.4;1019.4;-9.7;0;NE;1.2;Tiantan
6349;2013;11;20;12;28;24;10.3;1018.7;-9.4;0;ESE;1.3;Tiantan
6350;2013;11;20;13;25;24;11.2;1018.2;-9.2;0;E;1.3;Tiantan
6351;2013;11;20;14;18;16;10.9;1018.2;-9.5;0;ENE;1.4;Tiantan
6352;2013;11;20;15;14;21;10.8;1018.3;-10.1;0;ESE;1;Tiantan
6353;2013;11;20;16;17;27;8.3;1018.6;-9.2;0;E;0.9;Tiantan
6354;2013;11;20;17;55;117;4.9;1019;-8.3;0;SE;0.9;Tiantan
6355;2013;11;20;18;25;45;4;1019.7;-7.2;0;WSW;1;Tiantan
6356;2013;11;20;19;70;90;3;1020.2;-7;0;WSW;0;Tiantan
6357;2013;11;20;20;81;102;1.6;1020.5;-7;0;W;0.4;Tiantan
6358;2013;11;20;21;90;95;0.9;1021.1;-6.2;0;NNW;0.4;Tiantan
6359;2013;11;20;22;102;111;1.9;1021.6;-5.7;0;ENE;0.9;Tiantan
6360;2013;11;20;23;104;125;0;1021.8;-6;0;NE;1.4;Tiantan
6361;2013;11;21;0;108;114;-0.7;1021.8;-6.1;0;E;0.9;Tiantan
6362;2013;11;21;1;105;110;-1.2;1021.9;-6.4;0;E;0.5;Tiantan
6363;2013;11;21;2;109;133;-2;1022;-6.4;0;NNE;0.6;Tiantan
6364;2013;11;21;3;130;139;-2.1;1021.9;-6.1;0;SE;0.5;Tiantan
6365;2013;11;21;4;148;156;-2.4;1022.1;-6.2;0;ESE;0.9;Tiantan
6366;2013;11;21;5;123;111;-2.7;1022.1;-6.7;0;SE;0.6;Tiantan
6367;2013;11;21;6;80;61;-3;1022.6;-6;0;E;0.6;Tiantan
6368;2013;11;21;7;62;56;-1.6;1023.3;-5.6;0;NE;0.8;Tiantan
6369;2013;11;21;8;67;84;4.3;1023.5;-5;0;NNW;0.7;Tiantan
6370;2013;11;21;9;78;98;6.5;1023.2;-6.8;0;NNE;1.1;Tiantan
6371;2013;11;21;10;56;62;8.5;1022.9;-7.7;0;N;1.4;Tiantan
6372;2013;11;21;11;54;61;10;1021.9;-7.3;0;E;1.2;Tiantan
6373;2013;11;21;12;43;53;10.6;1021.2;-8.7;0;E;1;Tiantan
6374;2013;11;21;13;54;49;12.2;1020.5;-8.4;0;SSW;1.3;Tiantan
6375;2013;11;21;14;54;74;12.4;1020.3;-8.8;0;WSW;1.8;Tiantan
6376;2013;11;21;15;34;101;12.1;1020.5;-9;0;WSW;1.1;Tiantan
6377;2013;11;21;16;51;74;9.6;1020.7;-7.2;0;SSW;2.7;Tiantan
6378;2013;11;21;17;90;135;7.5;1021.4;-7.4;0;WSW;1.3;Tiantan
6379;2013;11;21;18;137;152;7.6;1021.6;-7.7;0;WSW;2;Tiantan
6380;2013;11;21;19;132;139;7.1;1021.9;-7.4;0;WSW;1.5;Tiantan
6381;2013;11;21;20;150;160;6.5;1022.2;-6.8;0;WSW;1.5;Tiantan
6382;2013;11;21;21;191;194;2.9;1022.5;-5.8;0;WSW;1;Tiantan
6383;2013;11;21;22;214;195;1.9;1022.8;-5.5;0;WSW;0.4;Tiantan
6384;2013;11;21;23;219;201;0.4;1023;-5.6;0;ENE;0.8;Tiantan
6385;2013;11;22;0;213;187;-0.4;1022.9;-5.4;0;ENE;0.4;Tiantan
6386;2013;11;22;1;213;189;-1.1;1022.9;-5.7;0;NNE;0.5;Tiantan
6387;2013;11;22;2;194;160;-1.4;1023;-5.8;0;ENE;0.8;Tiantan
6388;2013;11;22;3;157;132;-1.9;1022.8;-6.3;0;SW;0.5;Tiantan
6389;2013;11;22;4;156;143;-2.2;1022.5;-5.7;0;N;0.5;Tiantan
6390;2013;11;22;5;126;108;-2.6;1022.3;-6.1;0;NE;1;Tiantan
6391;2013;11;22;6;98;71;-1.8;1022.3;-6.9;0;NE;1.1;Tiantan
6392;2013;11;22;7;68;55;0.9;1022.7;-6.7;0;N;0.5;Tiantan
6393;2013;11;22;8;46;60;5.1;1022.6;-7.1;0;N;0.8;Tiantan
6394;2013;11;22;9;48;86;7.8;1021.9;-7.5;0;N;1;Tiantan
6395;2013;11;22;10;47;69;9.4;1021.5;-7.8;0;SE;1.1;Tiantan
6396;2013;11;22;11;55;68;11.1;1020.4;-8.2;0;E;0.6;Tiantan
6397;2013;11;22;12;65;81;12.3;1019.3;-7.7;0;SW;1.1;Tiantan
6398;2013;11;22;13;64;79;13.1;1018.4;-7.6;0;SSW;2.4;Tiantan
6399;2013;11;22;14;100;130;12.5;1017.8;-7;0;SE;1.9;Tiantan
